ID,First_Name,Last_Name,Family_id,ID_cnic,Gender
3165,Paki (Egyptian),Qamar,425,35267-9966172-1,M
3166,Zarar,Daniel,426,35268-9966173-1,M
3167,Ilyas,Labib,427,35269-9966174-1,M
3168,Sabahat,Rafan,428,35270-9966175-1,M
3169,Labeeb,Jahangir,429,35271-9966176-1,M
3170,Aadil,Lahab,430,35272-9966177-1,M
3171,Yafi,Saeed,431,35273-9966178-1,M
3172,Nadeem,Aamil,432,35274-9966179-1,M
3173,Qais,Wahhaj,433,35275-9966180-1,M
3174,Daniyal,Quadir,434,35276-9966181-1,M
3175,Wazir,Liban,435,35277-9966182-1,M
3176,Ibrahim,Jahdami,436,35278-9966183-1,M
3177,Babar,Aalim,437,35279-9966184-1,M
3178,Safeenah,Aashif,438,35280-9966185-1,M
3179,Haaziq,Makki,439,35281-9966186-1,M
3180,Isam,Usamah,440,35282-9966187-1,M
3181,Daanish,Sabir,441,35283-9966188-1,M
3182,Baahir,Ghunayn,442,35284-9966189-1,M
3183,Layth,Bashaar,443,35285-9966190-1,M
3184,Laith,Saafir,444,35286-9966191-1,M
3185,Dizhwar,Yushua,445,35287-9966192-1,M
3186,Idris,Rafiq,446,35288-9966193-1,M
3187,Latif,Kazim,447,35289-9966194-1,M
3188,Haider,Ghannam,448,35290-9966195-1,M
3189,Ziaud,Wajeeh,449,35291-9966196-1,M
3190,Cemal,Nabih,450,35292-9966197-1,M
3191,Qadi,Yaqoot,451,35293-9966198-1,M
3192,Uthman,Owais,452,35294-9966199-1,M
3193,Sadaqat,Juhaym,453,35295-9966200-1,M
3194,Wasil,Darim,454,35296-9966201-1,M
3195,Zahir,Abbad,455,35297-9966202-1,M
3196,Sadit,Iyaas,456,35298-9966203-1,M
3197,Iyaas,Madani,457,35299-9966204-1,M
3198,Qasid,Sabur,458,35300-9966205-1,M
3199,Nadir,Faaz,459,35301-9966206-1,M
3200,Izz,Ilan,460,35302-9966207-1,M
3201,Abdul Baari,Qays,461,35303-9966208-1,M
3202,Urfee,Rabar,462,35304-9966209-1,M
3203,Zufar,Hadee,463,35305-9966210-1,M
3204,Wafiq,Aaqil,464,35306-9966211-1,M
3205,Zuti,Daamin,465,35307-9966212-1,M
3206,Waleed,Ghazi,466,35308-9966213-1,M
3207,Zunnoon,Walid,467,35309-9966214-1,M
3208,Limazah,Yahya,468,35310-9966215-1,M
3209,Ghaith,Ihtsham,469,35311-9966216-1,M
3210,Ehsan,Nadhir,470,35312-9966217-1,M
3211,Qudamah,Cal,471,35313-9966218-1,M
3212,Yuhannis,Zarar,472,35314-9966219-1,M
3213,Parvez,Gulab,473,35315-9966220-1,M
3214,Mahd,Basharat,474,35316-9966221-1,M
3215,Jihad,Uqbah,475,35317-9966222-1,M
3216,Isa,Behzad,476,35318-9966223-1,M
3217,Yunus,Qatadah,477,35319-9966224-1,M
3218,Zaman,Ithaar,478,35320-9966225-1,M
3219,Jundub,Walliyullah,479,35321-9966226-1,M
3220,Ubaydullah,Jibran,480,35322-9966227-1,M
3221,Bulhut,Utbah,481,35323-9966228-1,M
3222,Zameer,Jummal,482,35324-9966229-1,M
3223,Micronesia,Dilawar,483,35325-9966230-1,M
3224,Ebrahim,Nafasat,484,35326-9966231-1,M
3225,Jahdami,Istakhri,485,35327-9966232-1,M
3226,Ghunayn,Gamal,486,35328-9966233-1,M
3227,Hadee,Haleef,487,35329-9966234-1,M
3228,Jahm,Basil,488,35330-9966235-1,M
3229,Jafar,Ishrat,489,35331-9966236-1,M
3230,Aaban,Latif,490,35332-9966237-1,M
3231,Taha,Bilal,491,35333-9966238-1,M
3232,Fakeeh,Urooj,492,35334-9966239-1,M
3233,Rafi,Jamal,493,35335-9966240-1,M
3234,Bazam,Intizar,494,35336-9966241-1,M
3235,Iyaad,Burhan,495,35337-9966242-1,M
3236,Aasif,Qadi,496,35338-9966243-1,M
3237,Abdul Awwal,Qasid,497,35339-9966244-1,M
3238,Emran,Zufar,498,35340-9966245-1,M
3239,Ghulam,Maaz,499,35341-9966246-1,M
3240,Safeer,Inayat,500,35342-9966247-1,M
3241,Waseem,Mahdi,501,35343-9966248-1,M
3242,Nabih,Nafis,502,35344-9966249-1,M
3243,Imran,Sabah,503,35345-9966250-1,M
3244,Na’il,Zohair,504,35346-9966251-1,M
3245,Yaghnam,Ghauth,505,35347-9966252-1,M
3246,Pervaiz,Majd,506,35348-9966253-1,M
3247,Fahad,Qadeer,507,35349-9966254-1,M
3248,Omar,Deen,508,35350-9966255-1,M
3249,Nabil,Zaim,509,35351-9966256-1,M
3250,Rafeek,Farafisa,510,35352-9966257-1,M
3251,Waa’il,Jahdari,511,35353-9966258-1,M
3252,Mamoon,Imran,512,35354-9966259-1,M
3253,Ghazzal,Rafay,513,35355-9966260-1,M
3254,Zaighum,Zeeshan,514,35356-9966261-1,M
3255,Aalee,Taha,515,35357-9966262-1,M
3256,Zaeem,Qasim,516,35358-9966263-1,M
3257,Rabi’,Wasim,517,35359-9966264-1,M
3258,Qutb,Aaban,518,35360-9966265-1,M
3259,Lutf,Sa’ir,519,35361-9966266-1,M
3260,Sabir,Watheq,520,35362-9966267-1,M
3261,Muslim Boy New Names,Imaad,521,35363-9966268-1,M
3262,Yahya,Wasif,522,35364-9966269-1,M
3263,Mabad,Fahd,523,35365-9966270-1,M
3264,Gulzar,Izzat,524,35366-9966271-1,M
3265,Rahat,Jubair,525,35367-9966272-1,M
3266,Rabiah,Waiz,526,35368-9966273-1,M
3267,Haji,Nabil,527,35369-9966274-1,M
3268,Obaid,Careem,528,35370-9966275-1,M
3269,Gohar,Aalee,529,35371-9966276-1,M
3270,Wali,Kawthar,530,35372-9966277-1,M
3271,Hafiz,Raihan,531,35373-9966278-1,M
3272,Nafis,Zayd,532,35374-9966279-1,M
3273,Khafid,Tahir,533,35375-9966280-1,M
3274,Ihsan,Kafeel,534,35376-9966281-1,M
3275,Jasmir,Umran,535,35377-9966282-1,M
3276,Tahoor,Qudamah,536,35378-9966283-1,M
3277,Rabbani,Ihsan,537,35379-9966284-1,M
3278,Zia,Sabahat,538,35380-9966285-1,M
3279,Aamil,Usman,539,35381-9966286-1,M
3280,Qareeb,Jalees,540,35382-9966287-1,M
3281,El-Amin,Obaid,541,35383-9966288-1,M
3282,Mahad,Insaf,542,35384-9966289-1,M
3283,Unays,Wafa,543,35385-9966290-1,M
3284,Qabeel,Faiz,544,35386-9966291-1,M
3285,Uzayr,Uthman,545,35387-9966292-1,M
3286,Jaan,Saadat,546,35388-9966293-1,M
3287,Abdul Ahad,Dawoud,547,35389-9966294-1,M
3288,Abdul Azeez,Qutaybah,548,35390-9966295-1,M
3289,Ehan,Aamir,1,35391-9966296-1,M
3290,Inayat,Dizhwar,2,35392-9966297-1,M
3291,Waa’il,Nadim,3,35393-9966298-1,M
3292,Qasim,Raahil,4,35394-9966299-1,M
3293,Zameer,Yar,5,35395-9966300-1,M
3294,Qais,Jiyad,6,35396-9966301-1,M
3295,Iskandar,Aasim,7,35397-9966302-1,M
3296,Zaeem,Rahmat,8,35398-9966303-1,M
3297,Urfee,Jamil,9,35399-9966304-1,M
3298,Daghfal,Rabiah,10,35400-9966305-1,M
3299,Faraj,Qais,11,35401-9966306-1,M
3300,Barkat,Gulzar,12,35402-9966307-1,M
3301,Aamil,Uhban,13,35403-9966308-1,M
3302,Jareer,Damurah,14,35404-9966309-1,M
3303,Makhdoom,Yaqub,15,35405-9966310-1,M
3304,Nadr,Zuhoor,16,35406-9966311-1,M
3305,Usamah,Issar,17,35407-9966312-1,M
3306,Qanit,Faakhir,18,35408-9966313-1,M
3307,Wasil,Safeenah,19,35409-9966314-1,M
3308,Nabhan,Nabhan,20,35410-9966315-1,M
3309,Naeem,Haaziq,21,35411-9966316-1,M
3310,Juwain,Iskandar,22,35412-9966317-1,M
3311,Bassam,Kamran,23,35413-9966318-1,M
3312,Kaysan,Farasat,24,35414-9966319-1,M
3313,Uwayam,Diyari,25,35415-9966320-1,M
3314,Abdul Ali,Waseem,26,35416-9966321-1,M
3315,Lahab,Ishaq,27,35417-9966322-1,M
3316,Qamar,Layth,28,35418-9966323-1,M
3317,Farasat,Bazam,29,35419-9966324-1,M
3318,Raheel,Hafiz,30,35420-9966325-1,M
3319,Osama,Ghazalan,31,35421-9966326-1,M
3320,Zulaym,Zaigham,32,35422-9966327-1,M
3321,Mahbeer,Jaraah,33,35423-9966328-1,M
3322,Rabar,Dawlah,34,35424-9966329-1,M
3323,Labeeb,Qamar,35,35425-9966330-1,M
3324,Jamil,Daniel,36,35426-9966331-1,M
3325,Faizaan,Labib,37,35427-9966332-1,M
3326,Daniel,Rafan,38,35428-9966333-1,M
3327,Ilan,Jahangir,39,35429-9966334-1,M
3328,Sadeem,Lahab,40,35430-9966335-1,M
3329,Rabi’,Saeed,41,35431-9966336-1,M
3330,Latif,Aamil,42,35432-9966337-1,M
3331,Ishaq,Wahhaj,43,35433-9966338-1,M
3332,Esmail,Quadir,44,35434-9966339-1,M
3333,Ziyad,Liban,45,35435-9966340-1,M
3334,Istakhri,Jahdami,46,35436-9966341-1,M
3335,Abdul Afuw,Aalim,47,35437-9966342-1,M
3336,Codei,Aashif,48,35438-9966343-1,M
3337,Keyaan,Makki,49,35439-9966344-1,M
3338,Micronesia,Usamah,50,35440-9966345-1,M
3339,Jul,Sabir,51,35441-9966346-1,M
3340,Nadeem,Ghunayn,52,35442-9966347-1,M
3341,Babar,Bashaar,53,35443-9966348-1,M
3342,Izz,Saafir,54,35444-9966349-1,M
3343,Sabeeh,Yushua,55,35445-9966350-1,M
3344,Tahir,Rafiq,56,35446-9966351-1,M
3345,Nabil,Kazim,57,35447-9966352-1,M
3346,Sabah,Ghannam,58,35448-9966353-1,M
3347,Saadat,Wajeeh,59,35449-9966354-1,M
3348,Na’il,Nabih,60,35450-9966355-1,M
3349,Yusr,Yaqoot,61,35451-9966356-1,M
3350,Mahmud,Owais,62,35452-9966357-1,M
3351,Eitzaz,Juhaym,63,35453-9966358-1,M
3352,Hamdan,Darim,64,35454-9966359-1,M
3353,Zakar,Abbad,65,35455-9966360-1,M
3354,Unays,Iyaas,66,35456-9966361-1,M
3355,Coman,Madani,67,35457-9966362-1,M
3356,Zarrar,Sabur,68,35458-9966363-1,M
3357,Dizhwar,Faaz,69,35459-9966364-1,M
3358,Javier,Ilan,70,35460-9966365-1,M
3359,Careem,Qays,71,35461-9966366-1,M
3360,Damurah,Rabar,72,35462-9966367-1,M
3361,Maher,Hadee,73,35463-9966368-1,M
3362,Jarood,Aaqil,74,35464-9966369-1,M
3363,Ghulam,Daamin,75,35465-9966370-1,M
3364,El-Amin,Ghazi,76,35466-9966371-1,M
3365,Abdul Azim,Walid,77,35467-9966372-1,M
3366,Qabeel,Yahya,78,35468-9966373-1,M
3367,Jibran,Ihtsham,79,35469-9966374-1,M
3368,Wahib,Nadhir,80,35470-9966375-1,M
3369,Aashif,Cal,81,35471-9966376-1,M
3370,Behzad,Zarar,82,35472-9966377-1,M
3371,Aban,Gulab,83,35473-9966378-1,M
3372,Raheesh,Basharat,84,35474-9966379-1,M
3373,Zafir,Uqbah,85,35475-9966380-1,M
3374,Zaim,Behzad,86,35476-9966381-1,M
3375,Qasid,Qatadah,87,35477-9966382-1,M
3376,Rafee,Ithaar,88,35478-9966383-1,M
3377,Sa’dan,Walliyullah,89,35479-9966384-1,M
3378,Umar,Jibran,90,35480-9966385-1,M
3379,Zaman,Utbah,91,35481-9966386-1,M
3380,Luqman,Jummal,92,35482-9966387-1,M
3381,Dean,Dilawar,93,35483-9966388-1,M
3382,Rafan,Nafasat,94,35484-9966389-1,M
3383,Saffar,Istakhri,95,35485-9966390-1,M
3384,Faeq,Gamal,96,35486-9966391-1,M
3385,Malih,Haleef,97,35487-9966392-1,M
3386,Bazam,Basil,98,35488-9966393-1,M
3387,Iqraam,Ishrat,99,35489-9966394-1,M
3388,Lutf,Latif,100,35490-9966395-1,M
3389,Cale,Bilal,101,35491-9966396-1,M
3390,Ilyas,Urooj,102,35492-9966397-1,M
3391,Sabir,Jamal,103,35493-9966398-1,M
3392,Faizan,Intizar,104,35494-9966399-1,M
3393,Zayan,Burhan,105,35495-9966400-1,M
3394,Jawad,Qadi,106,35496-9966401-1,M
3395,Dawid,Qasid,107,35497-9966402-1,M
3396,Sa’irah,Zufar,108,35498-9966403-1,M
3397,Ikrimah,Maaz,109,35499-9966404-1,M
3398,Wahid,Inayat,110,35500-9966405-1,M
3399,Wasif,Mahdi,111,35501-9966406-1,M
3400,Qaim,Nafis,112,35502-9966407-1,M
3401,Omar,Sabah,113,35503-9966408-1,M
3402,Ghazalan,Zohair,114,35504-9966409-1,M
3403,Chishti,Ghauth,115,35505-9966410-1,M
3404,Ishrat,Majd,116,35506-9966411-1,M
3405,Inaam,Qadeer,117,35507-9966412-1,M
3406,Wali,Deen,118,35508-9966413-1,M
3407,Watheq,Zaim,119,35509-9966414-1,M
3408,Ilifat,Farafisa,120,35510-9966415-1,M
3409,Yazid,Jahdari,121,35511-9966416-1,M
3410,Nabih,Imran,122,35512-9966417-1,M
3411,Isam,Rafay,123,35513-9966418-1,M
3412,Jahdami,Zeeshan,124,35514-9966419-1,M
3413,Zaroon,Taha,125,35515-9966420-1,M
3414,Dakhil,Qasim,126,35516-9966421-1,M
3415,Urwah,Wasim,127,35517-9966422-1,M
3416,Intaj,Aaban,128,35518-9966423-1,M
3417,Mamoon,Sa’ir,129,35519-9966424-1,M
3418,Abdul Azeez,Watheq,130,35520-9966425-1,M
3419,Kamil,Imaad,131,35521-9966426-1,M
3420,Aamir,Wasif,132,35522-9966427-1,M
3421,Mamduh,Fahd,133,35523-9966428-1,M
3422,Mahfuz,Izzat,134,35524-9966429-1,M
3423,Umran,Jubair,135,35525-9966430-1,M
3424,Gulab,Waiz,136,35526-9966431-1,M
3425,Umayyah,Nabil,137,35527-9966432-1,M
3426,Kaleem,Careem,138,35528-9966433-1,M
3427,Mahaz,Aalee,139,35529-9966434-1,M
3428,Tahseen,Kawthar,140,35530-9966435-1,M
3429,Jawdan,Raihan,141,35531-9966436-1,M
3430,Haikal,Zayd,142,35532-9966437-1,M
3431,Emran,Tahir,143,35533-9966438-1,M
3432,Jahanzeb,Kafeel,144,35534-9966439-1,M
3433,Wail,Umran,145,35535-9966440-1,M
3434,Zebadiyah,Qudamah,146,35536-9966441-1,M
3435,Zeeshan,Ihsan,147,35537-9966442-1,M
3436,Rahat,Sabahat,148,35538-9966443-1,M
3437,Jiyad,Usman,149,35539-9966444-1,M
3438,Taban,Jalees,150,35540-9966445-1,M
3439,Diyari,Obaid,151,35541-9966446-1,M
3440,Faiq,Insaf,152,35542-9966447-1,M
3441,Aariz,Wafa,153,35543-9966448-1,M
3442,Diya,Faiz,154,35544-9966449-1,M
3443,Jahangir,Uthman,155,35545-9966450-1,M
3444,Daniyal,Saadat,156,35546-9966451-1,M
3445,Jazib,Dawoud,157,35547-9966452-1,M
3446,Jubair,Qutaybah,158,35548-9966453-1,M
3447,Haider,Mahmud,159,35549-9966454-1,M
3448,Qutb,Zaeem,160,35550-9966455-1,M
3449,Khafid,Lutf,161,35551-9966456-1,M
3450,Lut,Raheel,162,35552-9966457-1,M
3451,Haaziq,Wail,163,35553-9966458-1,M
3452,Ihtiram,Parvez,164,35554-9966459-1,M
3453,Darim,Ghufran,165,35555-9966460-1,M
3454,Irfan,Zakariya,166,35556-9966461-1,M
3455,Usayd,Qani,167,35557-9966462-1,M
3456,Sa’d,Kashif,168,35558-9966463-1,M
3457,Omran,Zakariyya,169,35559-9966464-1,M
3458,Makki,Sadit,170,35560-9966465-1,M
3459,Rafay,Nadeem,171,35561-9966466-1,M
3460,Faheem,Saffar,172,35562-9966467-1,M
3461,Zafar,Dildar,173,35563-9966468-1,M
3462,Aasim,Yusr,174,35564-9966469-1,M
3463,Mahdi,Zubair,175,35565-9966470-1,M
3464,Qadeer,Baahir,176,35566-9966471-1,M
3465,Waqar,Abdul Afuw,177,35567-9966472-1,M
3466,Yawar,Sabeeh,178,35568-9966473-1,M
3467,Dabbah,Basir,179,35569-9966474-1,M
3468,Waheed,Sadiq,180,35570-9966475-1,M
3469,Faisal,Urwah,181,35571-9966476-1,M
3470,Jabr,Kamil,182,35572-9966477-1,M
3471,Bilal,Waleed,183,35573-9966478-1,M
3472,Rahim,Intaj,184,35574-9966479-1,M
3473,Uzayr,Wali,185,35575-9966480-1,M
3474,Dawlah,Fadl,186,35576-9966481-1,M
3475,Qareeb,Raghib,187,35577-9966482-1,M
3476,Iqbal,Labeeb,188,35578-9966483-1,M
3477,Hajjaj,Laith,189,35579-9966484-1,M
3478,Ghazzal,Falah,190,35580-9966485-1,M
3479,Aatif,Wazir,191,35581-9966486-1,M
3480,Ihsan,Zayan,192,35582-9966487-1,M
3481,Dhul Fiqar,Cheherazad,193,35583-9966488-1,M
3482,Ulfat,Zaman,194,35584-9966489-1,M
3483,Ma’mun,Kawkab,195,35585-9966490-1,M
3484,Jalal,Aamir,196,35586-9966491-1,M
3485,Dhiya,Dizhwar,197,35587-9966492-1,M
3486,Usman,Nadim,198,35588-9966493-1,M
3487,Utbah,Raahil,199,35589-9966494-1,M
3488,Jalees,Yar,200,35590-9966495-1,M
3489,Kazim,Jiyad,201,35591-9966496-1,M
3490,Wazir,Aasim,202,35592-9966497-1,M
3491,Cal,Rahmat,203,35593-9966498-1,M
3492,Ra’id,Jamil,204,35594-9966499-1,M
3493,Ghazi,Rabiah,205,35595-9966500-1,M
3494,Rabee,Qais,206,35596-9966501-1,M
3495,Uqbah,Gulzar,207,35597-9966502-1,M
3496,Barraq,Uhban,208,35598-9966503-1,M
3497,Abdul Baari,Damurah,209,35599-9966504-1,M
3498,Nadim,Yaqub,210,35600-9966505-1,M
3499,Aamirah,Zuhoor,211,35601-9966506-1,M
3500,Waleed,Issar,212,35602-9966507-1,M
3501,Imran,Faakhir,213,35603-9966508-1,M
3502,Qatadah,Safeenah,214,35604-9966509-1,M
3503,Iyaas,Nabhan,215,35605-9966510-1,M
3504,Baahir,Haaziq,216,35606-9966511-1,M
3505,Laith,Iskandar,217,35607-9966512-1,M
3506,Kamran,Kamran,218,35608-9966513-1,M
3507,Wasay,Farasat,219,35609-9966514-1,M
3508,Majd,Diyari,220,35610-9966515-1,M
3509,Dilawar,Waseem,221,35611-9966516-1,M
3510,Junaid,Ishaq,222,35612-9966517-1,M
3511,Aadil,Layth,223,35613-9966518-1,M
3512,Ghalib,Bazam,224,35614-9966519-1,M
3513,Saaqib,Hafiz,225,35615-9966520-1,M
3514,Basharat,Ghazalan,226,35616-9966521-1,M
3515,Yaqoot,Zaigham,227,35617-9966522-1,M
3516,Fahd,Jaraah,228,35618-9966523-1,M
3517,Ghiyath,Dawlah,229,35619-9966524-1,M
3518,Zunnoon,Qamar,230,35620-9966525-1,M
3519,Walid,Daniel,231,35621-9966526-1,M
3520,Bashar,Labib,232,35622-9966527-1,M
3521,Islam,Rafan,233,35623-9966528-1,M
3522,Ubaydullah,Jahangir,234,35624-9966529-1,M
3523,Aashir,Lahab,235,35625-9966530-1,M
3524,Tahawwur,Saeed,236,35626-9966531-1,M
3525,Aaban,Aamil,237,35627-9966532-1,M
3526,Zia,Wahhaj,238,35628-9966533-1,M
3527,Yusuf,Quadir,239,35629-9966534-1,M
3528,Majdi,Liban,240,35630-9966535-1,M
3529,Saafir,Jahdami,241,35631-9966536-1,M
3530,Kasam,Aalim,242,35632-9966537-1,M
3531,Zahir,Aashif,243,35633-9966538-1,M
3532,Jumanah,Makki,244,35634-9966539-1,M
3533,Ihtsham,Usamah,245,35635-9966540-1,M
3534,Basel,Sabir,246,35636-9966541-1,M
3535,Tahoor,Ghunayn,247,35637-9966542-1,M
3536,Basem,Bashaar,248,35638-9966543-1,M
3537,Abdul Aziz,Saafir,249,35639-9966544-1,M
3538,Maheen,Yushua,250,35640-9966545-1,M
3539,Laiq,Rafiq,251,35641-9966546-1,M
3540,Ghauth,Kazim,252,35642-9966547-1,M
3541,Aalim,Ghannam,253,35643-9966548-1,M
3542,Yaghnam,Wajeeh,254,35644-9966549-1,M
3543,Zuhoor,Nabih,255,35645-9966550-1,M
3544,Kajji,Yaqoot,256,35646-9966551-1,M
3545,Sa’id,Owais,257,35647-9966552-1,M
3546,Faqeeh,Juhaym,258,35648-9966553-1,M
3547,Wajeeh,Darim,259,35649-9966554-1,M
3548,Malik,Abbad,260,35650-9966555-1,M
3549,Yaman,Iyaas,261,35651-9966556-1,M
3550,Kaashif,Madani,262,35652-9966557-1,M
3551,Zarar,Sabur,263,35653-9966558-1,M
3552,Jihad,Faaz,264,35654-9966559-1,M
3553,Taha,Ilan,265,35655-9966560-1,M
3554,Naim,Qays,266,35656-9966561-1,M
3555,Isa,Rabar,267,35657-9966562-1,M
3556,Jahm,Hadee,268,35658-9966563-1,M
3557,Sa’im,Aaqil,269,35659-9966564-1,M
3558,Imaad,Daamin,270,35660-9966565-1,M
3559,Burhan,Ghazi,271,35661-9966566-1,M
3560,Raashid,Walid,272,35662-9966567-1,M
3561,Gulfam,Yahya,273,35663-9966568-1,M
3562,Intizar,Ihtsham,274,35664-9966569-1,M
3563,Falah,Nadhir,275,35665-9966570-1,M
3564,Yafi,Cal,276,35666-9966571-1,M
3565,Ithaar,Zarar,277,35667-9966572-1,M
3566,Muslim Boy New Names,Gulab,278,35668-9966573-1,M
3567,Qadim,Basharat,279,35669-9966574-1,M
3568,Deen,Uqbah,280,35670-9966575-1,M
3569,Taheem,Behzad,281,35671-9966576-1,M
3570,Farafisa,Qatadah,282,35672-9966577-1,M
3571,Abdul Ahad,Ithaar,283,35673-9966578-1,M
3572,Zulfiqar,Walliyullah,284,35674-9966579-1,M
3573,Rabah,Jibran,285,35675-9966580-1,M
3574,Quadir,Utbah,286,35676-9966581-1,M
3575,Nabigh,Jummal,287,35677-9966582-1,M
3576,Waiz,Dilawar,288,35678-9966583-1,M
3577,Tabassum,Nafasat,289,35679-9966584-1,M
3578,Yuhannis,Istakhri,290,35680-9966585-1,M
3579,Uzair,Gamal,291,35681-9966586-1,M
3580,Pervaiz,Haleef,292,35682-9966587-1,M
3581,Qasif,Basil,293,35683-9966588-1,M
3582,Zakariyya,Ishrat,294,35684-9966589-1,M
3583,Imtiaz,Latif,295,35685-9966590-1,M
3584,Yathrib,Bilal,296,35686-9966591-1,M
3585,Obaid,Urooj,297,35687-9966592-1,M
3586,Iqrit,Jamal,298,35688-9966593-1,M
3587,Sabahat,Intizar,299,35689-9966594-1,M
3588,Baqir,Burhan,300,35690-9966595-1,M
3589,Taimur,Qadi,301,35691-9966596-1,M
3590,Yasir,Qasid,302,35692-9966597-1,M
3591,Saeed,Zufar,303,35693-9966598-1,M
3592,Khadim,Maaz,304,35694-9966599-1,M
3593,Kazi,Inayat,305,35695-9966600-1,M
3594,Izzat,Mahdi,306,35696-9966601-1,M
3595,Qadi,Nafis,307,35697-9966602-1,M
3596,Burayd,Sabah,308,35698-9966603-1,M
3597,Zaigham,Zohair,309,35699-9966604-1,M
3598,Barr,Ghauth,310,35700-9966605-1,M
3599,Qurban,Majd,311,35701-9966606-1,M
3600,Walliyullah,Qadeer,312,35702-9966607-1,M
3601,Ghazanfar,Deen,313,35703-9966608-1,M
3602,Zohair,Zaim,314,35704-9966609-1,M
3603,Raees,Farafisa,315,35705-9966610-1,M
3604,Qutaybah,Jahdari,316,35706-9966611-1,M
3605,Yushua,Imran,317,35707-9966612-1,M
3606,Juhaym,Rafay,318,35708-9966613-1,M
3607,Ubadah,Zeeshan,319,35709-9966614-1,M
3608,Jeelan,Taha,320,35710-9966615-1,M
3609,Dawar,Qasim,321,35711-9966616-1,M
3610,Lajlaj,Wasim,322,35712-9966617-1,M
3611,Cassem,Aaban,323,35713-9966618-1,M
3612,Saburah,Sa’ir,324,35714-9966619-1,M
3613,Jummal,Watheq,325,35715-9966620-1,M
3614,Aasif,Imaad,326,35716-9966621-1,M
3615,Abdul Awwal,Wasif,327,35717-9966622-1,M
3616,Rajaa,Fahd,328,35718-9966623-1,M
3617,Faiz,Izzat,329,35719-9966624-1,M
3618,Mahja,Jubair,330,35720-9966625-1,M
3619,Rafiq,Waiz,331,35721-9966626-1,M
3620,Jalil,Nabil,332,35722-9966627-1,M
3621,Mahad,Careem,333,35723-9966628-1,M
3622,Ibrahim,Aalee,334,35724-9966629-1,M
3623,Fakhri,Kawthar,335,35725-9966630-1,M
3624,Haleef,Raihan,336,35726-9966631-1,M
3625,Raahil,Zayd,337,35727-9966632-1,M
3626,Hamd,Tahir,338,35728-9966633-1,M
3627,Yahya,Kafeel,339,35729-9966634-1,M
3628,Bulhut,Umran,340,35730-9966635-1,M
3629,Dildar,Qudamah,341,35731-9966636-1,M
3630,Gohar,Ihsan,342,35732-9966637-1,M
3631,Layth,Sabahat,343,35733-9966638-1,M
3632,Aaqib,Usman,344,35734-9966639-1,M
3633,Gulshan,Jalees,345,35735-9966640-1,M
3634,Rafeek,Obaid,346,35736-9966641-1,M
3635,Abdul Baasit,Insaf,347,35737-9966642-1,M
3636,Dameer,Wafa,348,35738-9966643-1,M
3637,Uhban,Faiz,349,35739-9966644-1,M
3638,Zamil,Uthman,350,35740-9966645-1,M
3639,Ishtiyaq,Saadat,351,35741-9966646-1,M
3640,Basil,Dawoud,352,35742-9966647-1,M
3641,Kasim,Qutaybah,353,35743-9966648-1,M
3642,Safiy-Allah,Mahmud,354,35744-9966649-1,M
3643,Gamal,Zaeem,355,35745-9966650-1,M
3644,Cheekoo,Lutf,356,35746-9966651-1,M
3645,Ghasaan,Raheel,357,35747-9966652-1,M
3646,Wildan,Wail,358,35748-9966653-1,M
3647,Mabad,Parvez,359,35749-9966654-1,M
3648,Ubayd,Ghufran,360,35750-9966655-1,M
3649,Ghufran,Zakariya,361,35751-9966656-1,M
3650,Ghaith,Qani,362,35752-9966657-1,M
3651,Ghadir,Kashif,363,35753-9966658-1,M
3652,Yar,Zakariyya,364,35754-9966659-1,M
3653,Kaamil,Sadit,365,35755-9966660-1,M
3654,Sadit,Nadeem,366,35756-9966661-1,M
3655,Zulfaqar,Saffar,367,35757-9966662-1,M
3656,Insaf,Dildar,368,35758-9966663-1,M
3657,Fahad,Yusr,369,35759-9966664-1,M
3658,Qani,Zubair,370,35760-9966665-1,M
3659,Issar,Baahir,371,35761-9966666-1,M
3660,Abdul Alim,Abdul Afuw,372,35762-9966667-1,M
3661,Kawthar,Sabeeh,373,35763-9966668-1,M
3662,Yaqeen,Basir,374,35764-9966669-1,M
3663,Sa’ood,Sadiq,375,35765-9966670-1,M
3664,Jaraah,Urwah,376,35766-9966671-1,M
3665,Aarif,Kamil,377,35767-9966672-1,M
3666,Kamal,Waleed,378,35768-9966673-1,M
3667,Kafeel,Intaj,379,35769-9966674-1,M
3668,Ghazawan,Wali,380,35770-9966675-1,M
3669,Zayd,Fadl,381,35771-9966676-1,M
3670,Wadi,Raghib,382,35772-9966677-1,M
3671,Owais,Labeeb,383,35773-9966678-1,M
3672,Ghusun,Laith,384,35774-9966679-1,M
3673,Basir,Falah,385,35775-9966680-1,M
3674,Rahil,Wazir,386,35776-9966681-1,M
3675,Ma’n,Zayan,387,35777-9966682-1,M
3676,Raghib,Cheherazad,388,35778-9966683-1,M
3677,Juthamah,Zaman,389,35779-9966684-1,M
3678,Halwani,Kawkab,390,35780-9966685-1,M
3679,Umayr,Aamir,391,35781-9966686-1,M
3680,Zuehb,Dizhwar,392,35782-9966687-1,M
3681,Kashif,Nadim,393,35783-9966688-1,M
3682,Wisam,Raahil,394,35784-9966689-1,M
3683,Maaz,Yar,395,35785-9966690-1,M
3684,Nadir,Jiyad,396,35786-9966691-1,M
3685,Ihab,Aasim,397,35787-9966692-1,M
